bandit,instance,reward,timeout,seed,-a,Result,bestObj,solOverTime,integralPrimalGap
ppo,examples/pdptw/pdptw_400/LRC1_4_7.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_4_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731076762290624,======,296019217575.0,[],900.0
ppo,examples/pdptw/pdptw_400/LR2_4_9.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_4_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731053962512105,======,270014954332.0,[],900.0
ppo,examples/pdptw/pdptw_400/LRC1_4_8.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_4_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731082237386971,======,280020923085.0,[],900.0
ppo,examples/pdptw/pdptw_400/LRC2_4_10.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_4_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731109824557356,======,290010546610.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR1_6_10.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_6_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731192812444169,======,612003810008.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR2_6_7.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_6_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731195949861117,======,594002237625.0,[],900.0
ppo,examples/pdptw/pdptw_600/LR2_6_8.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_6_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731202297454212,======,590003161766.0,[],900.0
ppo,examples/pdptw/pdptw_600/LC2_6_9.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_6_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731147568151469,======,482017803570.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC1_6_9.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_6_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731236145951601,======,614003458287.0,[],900.0
ppo,examples/pdptw/pdptw_400/LRC2_4_6.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_4_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731093059477247,======,258016187670.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC2_6_6.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_6_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731237855181835,======,590002189543.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC2_6_7.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_6_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731244563684757,======,594002709626.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc106.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc106 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731248325183935,======,106000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc107.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc107 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731249490825718,======,106000000000.0,[],900.0
ppo,examples/pdptw/pdptw_600/LRC2_6_8.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_6_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731246479087278,======,588003000945.0,[],900.0
ppo,examples/pdptw/pdptw_400/LRC2_4_9.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC2_4_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731101288096508,======,276013882068.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc109.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc109 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731257520473733,======,106000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc108.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc108 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731257304593606,======,106000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc205.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc205 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731258380377369,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc206.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc206 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731258911630145,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc207.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc207 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731260462853622,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc208.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc208 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731263112145146,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr109.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr109 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731266495230495,======,106000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr107.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr107 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731266150135666,======,104000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr108.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr108 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731266318736334,======,100000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr110.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr110 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731266866855085,======,104000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr111.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr111 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731267232587998,======,108000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr112.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr112 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731267537154887,======,106000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr206.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr206 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731267651900419,======,100000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr207.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr207 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731269136175883,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr208.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr208 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731271536892846,======,100000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr209.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr209 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731275725226433,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr210.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr210 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731276265203284,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr211.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr211 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731276333668793,======,100000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc105.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc105 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731276709080879,======,108000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc106.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc106 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731276823548607,======,106000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc107.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc107 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731276935642852,======,106000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc108.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc108 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731276929421224,======,104000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc205.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc205 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731277987089132,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc206.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc206 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731280424172395,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc207.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc207 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731282600436951,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc208.txt,r3,900,1,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=1 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc208 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731284511201466,======,102000000000.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc105.txt,r3,900,0,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=0 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc105 --communication=unix-socket -i=/tmp/pipes/unix-socket-1730892069940894,======,18833252.0,[(t:8.233-step:206-v:2221.001)-(t:8.515-step:213-v:2143.462)-(t:14.630-step:352-v:2097.618)-(t:14.913-step:363-v:2076.439)-(t:14.957-step:364-v:2037.195)-(t:15.021-step:365-v:2032.397)-(t:15.928-step:398-v:2005.312)-(t:20.496-step:502-v:1990.699)-(t:20.517-step:503-v:1982.907)-(t:24.197-step:584-v:1969.268)-(t:24.513-step:590-v:1954.171)-(t:24.526-step:591-v:1951.507)-(t:50.954-step:1161-v:1945.277)-(t:51.002-step:1162-v:1938.571)-(t:193.896-step:4315-v:1833.847)-(t:193.929-step:4316-v:1833.252)],113.34
